id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rate,issue_date,loan_status,term_months,sub_grade,verification_status,addr_state
64370955,25000,23622.75095,25000,23622.75095,0.2899,818.35,773.2671295,787.82,744.419026,1.058301806,11,1,36,9,0,1
64371029,20000,18088.30666,20000,18088.30666,0.2899,404.48,365.8179139,0,0,1.105686694,0,1,60,5,0,1
64371702,17500,16535.92566,17500,16535.92566,0.1899,453.87,428.8663189,527.72,498.6479252,1.058301806,11,1,60,23,1,2
64380297,24000,22677.84091,24000,22677.84091,0.2899,1372.97,1297.333135,1531.38,1447.016334,1.058301806,11,1,36,4,1,2
64380885,28000,26457.48106,28000,26457.48106,0.2899,867.9,820.0874219,1724.51,1629.506809,1.058301806,11,1,36,4,1,1
64381305,20000,18088.30666,20000,18088.30666,0.2899,510.05,461.2970406,1050.43,950.0249983,1.105686694,0,1,60,21,0,2
64381442,35000,33071.85133,19000,17953.29072,0.2899,631.53,596.7390362,1243.98,1175.449189,1.058301806,11,1,36,11,1,1
64400395,26400,24945.625,26400,24945.625,0.2899,673.27,636.1795812,646.58,610.9599323,1.058301806,11,1,60,21,0,3
64441181,35000,33071.85133,15000,14173.65057,0.2899,471.3,445.3361008,928.97,877.7930779,1.058301806,11,1,36,6,0,4
64461167,12000,11338.92045,12000,11338.92045,0.2899,371.96,351.4687377,739.08,698.3641108,1.058301806,11,1,36,4,0,0
64481152,14050,13275.98603,14050,13275.98603,0.1541,337.28,318.6992576,650.5,614.6639796,1.058301806,11,1,60,16,0,2
64531165,16000,15118.56061,16000,15118.56061,0.1367,1372.97,1297.333135,720.91,681.1950954,1.058301806,11,1,60,14,1,2
64541167,16000,15118.56061,16000,15118.56061,0.2899,527.55,498.4872905,1039.78,982.4985592,1.058301806,11,1,36,10,1,1
64571119,7325,6921.466027,7325,6921.466027,0.2899,247.45,233.8179889,486.85,460.0294519,1.058301806,11,1,36,13,1,2
64641178,18250,17244.60819,18250,17244.60819,0.2099,493.63,466.435942,902.54,852.8191056,1.058301806,11,1,60,25,1,4
64671127,16000,15118.56061,16000,15118.56061,0.1655,393.79,372.0961238,765.51,723.3380831,1.058301806,11,0,60,17,1,4
64701553,3500,3307.185133,3500,3307.185133,0.2899,115.4,109.0426184,235.26,222.2995355,1.058301806,11,1,36,10,1,1
64731547,9000,8504.190341,9000,8504.190341,0.2899,296.75,280.4020537,582.01,549.9470911,1.058301806,11,1,36,10,1,2
64741568,5000,4724.550189,5000,4724.550189,0.2899,161.32,152.4328873,41913.62,39604.60026,1.058301806,11,1,36,8,1,4
64741622,7000,6614.370265,7000,6614.370265,0.2899,219.94,207.8235137,435.11,411.1398066,1.058301806,11,1,36,6,1,3
64741677,35000,33071.85133,35000,33071.85133,0.1318,799.59,755.5406172,735.52,695.000231,1.058301806,11,1,60,15,1,1
64761181,14000,13228.74053,14000,13228.74053,0.1367,323.37,305.5555589,630.79,596.0398028,1.058301806,11,1,60,14,1,0
64761884,10000,9449.100379,10000,9449.100379,0.2899,301.15,284.5596579,597.87,564.9333643,1.058301806,11,1,36,1,0,4
64761885,4800,4535.568182,4800,4535.568182,0.2899,150.82,142.5113319,298.37,281.932808,1.058301806,11,1,60,6,0,1
64771609,15000,14173.65057,15000,14173.65057,0.2899,498.58,471.1132467,911.8,861.5689725,1.058301806,11,1,36,11,1,3
64781169,20000,18898.20076,20000,18898.20076,0.2899,619.93,585.7780798,1227.76,1160.122748,1.058301806,11,1,36,4,1,3
64792938,5000,4724.550189,5000,4724.550189,0.1655,177.15,167.3908132,347.4,328.2617472,1.058301806,11,1,60,17,1,1
64792994,24000,22677.84091,24000,22677.84091,0.2899,500.19,472.6345518,975.93,922.1660532,1.058301806,11,1,60,7,1,3
64802789,19000,17953.29072,19000,17953.29072,0.2899,428.34,404.7427656,730.42,690.1811899,1.058301806,11,1,60,12,1,4
64812258,10000,9449.100379,10000,9449.100379,0.1367,230.98,218.2553205,450.57,425.7481158,1.058301806,11,1,60,14,1,4
64812487,20675,19536.01503,20675,19536.01503,0.1541,496.32,468.97775,966.09,912.8681385,1.058301806,11,1,60,16,1,2
64812721,17000,16063.47064,17000,16063.47064,0.2899,524.06,495.1895544,1038.36,981.1567869,1.058301806,11,0,36,3,0,2
64812932,12000,11338.92045,12000,11338.92045,0.2899,382.55,361.475335,752.87,711.3944202,1.058301806,11,1,36,10,1,2
64822145,16000,15118.56061,16000,15118.56061,0.1655,393.79,372.0961238,758.16,716.3929943,1.058301806,11,1,60,17,1,4
64822185,5000,4724.550189,5000,4724.550189,0.2899,157.1,148.4453669,310.79,293.6685907,1.058301806,11,1,36,6,0,2
64822569,5000,4724.550189,5000,4724.550189,0.2899,166.2,157.0440483,177.91,168.1089448,1.058301806,11,1,36,15,1,3
64832518,21925,20052.16592,1000,914.5799735,0.2899,559.14,511.3782464,977.83,894.3037355,1.093398094,12,1,60,21,0,1
64832834,35000,33071.85133,35000,33071.85133,0.2899,769.57,727.1744178,736.06,695.5104825,1.058301806,11,1,60,10,1,0
64842852,11000,10394.01042,11000,10394.01042,0.2899,331.27,313.0203482,659.28,622.9602898,1.058301806,11,0,36,1,0,4
64852758,20000,18898.20076,20000,18898.20076,0.2899,625.72,591.2491089,1233.91,1165.933945,1.058301806,11,1,36,5,1,4
64852809,15000,14173.65057,15000,14173.65057,0.2899,491.01,463.9602777,972.86,919.2651794,1.058301806,11,1,36,10,1,2
64862371,6200,5858.442235,6200,5858.442235,0.1541,216.18,204.270652,424.4,401.0198201,1.058301806,11,1,36,16,0,2
64862461,25000,23622.75095,25000,23622.75095,0.2899,531.06,501.8039247,1041.31,983.9442715,1.058301806,11,1,60,10,1,3
64872475,18275,17268.23094,18275,17268.23094,0.1786,1372.97,1297.333135,889.09,840.1100656,1.058301806,11,1,60,20,0,1
64872879,10000,9449.100379,10000,9449.100379,0.2899,309.97,292.8937644,613.89,580.0708231,1.058301806,11,1,36,4,0,1
64872909,20000,18898.20076,20000,18898.20076,0.2899,450.88,426.0410379,880.78,832.2578631,1.058301806,11,1,60,12,0,0
64883294,35000,33071.85133,35000,33071.85133,0.2899,892.59,843.4172507,1749.79,1653.394135,1.058301806,11,0,60,21,1,3
64883800,24000,22677.84091,24000,22677.84091,0.2899,541.05,511.243576,1048.53,990.766522,1.058301806,11,1,60,12,1,2
64893381,12000,11338.92045,1000,944.9100379,0.2899,387.15,365.8219212,764.31,722.204191,1.058301806,11,1,36,8,1,2
64903649,21000,19843.1108,21000,19843.1108,0.1367,485.05,458.3286139,954.15,901.5859126,1.058301806,11,1,60,14,1,3
64913173,12000,10974.95968,12000,10974.95968,0.1318,274.15,250.7320997,265.36,242.6929418,1.093398094,12,1,60,13,1,3
64947131,6000,5426.491999,6000,5426.491999,0.2899,200.99,181.7784378,6130.08,5544.138345,1.105686694,0,1,36,12,1,2
64957250,28000,26457.48106,28000,26457.48106,0.2899,863.16,815.6085483,1704.88,1610.958225,1.058301806,11,1,36,3,1,3
64957296,15000,14173.65057,15000,14173.65057,0.1433,351.6,332.2303693,685.29,647.5373998,1.058301806,11,0,60,15,1,3
64957877,6500,6141.915246,6500,6141.915246,0.1433,223.2,210.9039205,212.85,201.1241016,1.058301806,11,1,36,15,1,1
64957990,14000,13228.74053,14000,13228.74053,0.1367,476.25,450.0134055,540.04,510.2892168,1.058301806,11,1,36,14,1,3
64958468,6000,5669.460227,6000,5669.460227,0.2899,200.99,189.9174685,393.59,371.9071418,1.058301806,11,1,36,12,1,4
64958537,24000,22677.84091,24000,22677.84091,0.2899,485.38,458.6404342,960.24,907.3404148,1.058301806,11,1,60,5,0,2
64958558,20475,19347.03303,20475,19347.03303,0.2099,553.81,523.3006281,929.8,878.5773532,1.058301806,11,1,60,25,1,1
64959259,18000,17008.38068,18000,17008.38068,0.2899,589.22,556.7598925,1167.45,1103.135224,1.058301806,11,1,36,9,1,2
64959303,35000,33071.85133,30800,29103.22917,0.1786,779.78,736.8219493,1529,1444.767448,1.058301806,11,1,60,20,1,4
64959446,12000,11338.92045,12000,11338.92045,0.2899,361.38,341.4715895,715.67,676.2437668,1.058301806,11,1,36,1,1,4
64967186,12000,11338.92045,12000,11338.92045,0.1318,274.15,259.0470869,561.48,530.5480881,1.058301806,11,1,60,13,1,3
64967386,3650,3448.921638,3650,3448.921638,0.2899,120.35,113.7199231,225.55,213.124459,1.058301806,11,1,36,10,1,2
64967410,25000,22864.49934,25000,22864.49934,0.2899,509.07,465.5852271,486.35,444.8059701,1.093398094,12,1,60,6,1,0
64967552,18400,17386.3447,18400,17386.3447,0.2899,457.19,432.0034202,879.64,831.1806657,1.058301806,11,1,60,18,1,4
64967722,8000,7559.280303,8000,7559.280303,0.2899,251.36,237.5125871,497.27,469.8754145,1.058301806,11,1,36,10,1,3
64967900,17500,16535.92566,17500,16535.92566,0.2899,534.29,504.8559841,41913.62,39604.60026,1.058301806,11,1,36,2,1,2
64968786,3900,3685.149148,3900,3685.149148,0.2599,157.12,148.4642651,302.98,286.2888433,1.058301806,11,1,36,30,1,2
64969192,23000,21732.93087,23000,21732.93087,0.2899,518.51,489.9453037,41913.62,39604.60026,1.058301806,11,1,60,12,1,3
64977337,11500,10866.46544,11500,10866.46544,0.2899,244.29,230.8320731,231.53,218.7750211,1.058301806,11,1,60,8,0,2
64977583,30000,28347.30114,30000,28347.30114,0.2899,938.57,886.8642142,1850.84,1748.877294,1.058301806,11,1,36,5,1,4
64988677,8000,7559.280303,8000,7559.280303,0.1433,274.71,259.5762365,536.68,507.1143191,1.058301806,11,1,36,15,0,2
64988886,18000,17008.38068,18000,17008.38068,0.2899,554.89,524.3211309,1096,1035.621401,1.058301806,11,1,60,3,1,3
64988937,16000,15118.56061,16000,15118.56061,0.2899,351.81,332.4288004,331.38,313.1242883,1.058301806,11,1,60,10,0,3
64989147,8000,7559.280303,8000,7559.280303,0.2899,258.1,243.8812808,511.76,483.567161,1.058301806,11,1,36,8,1,2
64997312,10375,9803.441643,10375,9803.441643,0.2899,350.48,331.1720701,689.56,651.5721657,1.058301806,11,1,36,13,0,2
64998465,16000,15118.56061,16000,15118.56061,0.2899,531.82,502.5220563,1052.93,994.9241262,1.058301806,11,1,36,11,0,2
64998633,28000,26457.48106,28000,26457.48106,0.2899,867.9,820.0874219,879.19,830.7554562,1.058301806,11,1,36,4,1,2
64998735,6400,6047.424242,6400,6047.424242,0.2899,211.02,199.3949162,206.93,195.5302341,1.058301806,11,1,36,10,1,2
64999051,16000,15118.56061,16000,15118.56061,0.1541,384.1,362.9399455,651.76,615.8545663,1.058301806,11,1,60,16,1,4
64999223,6000,5669.460227,6000,5669.460227,0.2899,1372.97,1297.333135,390.83,369.2991901,1.058301806,11,1,36,11,1,4
65007271,8000,7559.280303,8000,7559.280303,0.1367,272.15,257.1572668,532.15,502.8338766,1.058301806,11,1,36,14,0,1
65008523,12000,11338.92045,12000,11338.92045,0.2199,331.36,313.1053901,633.4,598.506018,1.058301806,11,1,60,26,1,2
65009118,16000,15118.56061,16000,15118.56061,0.2899,481.84,455.2954526,954.22,901.6520563,1.058301806,11,0,36,1,0,2
65017781,24000,21949.91936,24000,21949.91936,0.1541,836.8,765.3205218,816.25,746.5259034,1.093398094,12,1,60,16,1,2
65018478,14525,13724.8183,14525,13724.8183,0.1757,521.99,493.2335907,41913.62,39604.60026,1.058301806,11,1,36,19,1,4
65018758,18000,17008.38068,18000,17008.38068,0.1541,432.11,408.3050765,833.4,787.4880256,1.058301806,11,1,60,16,1,1
65018788,8000,7559.280303,8000,7559.280303,0.2899,244.25,230.7942767,482.95,456.3443028,1.058301806,11,1,36,2,1,1
65018933,24000,22677.84091,1000,944.9100379,0.1367,554.35,523.8108795,0,0,1.058301806,11,0,60,14,1,2
65028030,15000,14173.65057,15000,14173.65057,0.2899,494.57,467.3241574,969.99,916.5532876,1.058301806,11,1,36,10,0,1
65028565,5000,4724.550189,5000,4724.550189,0.2899,159.4,150.61866,313.71,296.427728,1.058301806,11,1,60,7,1,4
65028912,15300,14457.12358,15300,14457.12358,0.2199,422.49,399.2150419,469.22,443.370688,1.058301806,11,1,60,26,0,1
65038345,5000,4724.550189,5000,4724.550189,0.2899,161.32,152.4328873,323.86,306.0185649,1.058301806,11,1,36,8,1,2
65039337,30000,27437.39921,30000,27437.39921,0.2899,964.64,882.2404256,41913.62,38333.35747,1.093398094,12,1,36,8,1,1
65047199,2400,2267.784091,2400,2267.784091,0.1655,85.04,80.35514962,1365.67,1290.435291,1.058301806,11,1,36,17,1,4
65047370,26400,24945.625,26400,24945.625,0.2099,714.07,674.7319107,41913.62,39604.60026,1.058301806,11,1,60,25,1,1
65057236,4000,3779.640151,4000,3779.640151,0.1757,143.75,135.8308179,279.69,264.2818885,1.058301806,11,1,36,20,1,3
65057731,25000,23622.75095,25000,23622.75095,0.1318,844.52,797.9954252,826.21,780.6941224,1.058301806,11,1,36,13,1,1
65058012,4200,3968.622159,4200,3968.622159,0.1318,141.88,134.0638362,266.84,252.1397945,1.058301806,11,1,36,13,0,2
65067155,16000,15118.56061,1000,944.9100379,0.2899,500.58,473.0030668,987.13,932.7490457,1.058301806,11,1,36,5,0,2
65067231,23000,21732.93087,23000,21732.93087,0.2899,722.65,682.8392389,1424.4,1345.929858,1.058301806,11,1,36,6,0,3
65068319,12000,11338.92045,12000,11338.92045,0.1655,425.16,401.7379517,839.29,793.0535457,1.058301806,11,1,36,17,0,2
65068392,6000,5669.460227,6000,5669.460227,0.2899,200.99,189.9174685,41913.62,39604.60026,1.058301806,11,1,36,12,1,4
65068537,19000,17953.29072,19000,17953.29072,0.2899,580.09,548.1328639,1147.01,1083.821263,1.058301806,11,0,36,2,1,1
65068821,16000,15118.56061,16000,15118.56061,0.2899,523.75,494.8966323,1027.96,971.3297225,1.058301806,11,1,36,9,1,3
65069093,24000,21705.96799,24000,21705.96799,0.2899,756.29,684.0002723,745.12,673.897953,1.105686694,0,1,36,6,0,3
65069103,7200,6803.352273,7200,6803.352273,0.2899,239.32,226.1358703,469,443.1628078,1.058301806,11,1,36,15,1,1
65077299,11000,10394.01042,11000,10394.01042,0.2899,340.96,322.1765265,673.05,635.971701,1.058301806,11,1,36,4,1,1
65077612,10000,9449.100379,10000,9449.100379,0.2899,314.2,296.8907339,41913.62,39604.60026,1.058301806,11,1,36,6,0,2
65078816,13000,12283.83049,13000,12283.83049,0.2899,289.51,273.5609051,41913.62,39604.60026,1.058301806,11,1,60,11,1,2
65088677,19200,17364.7744,19200,17364.7744,0.1541,669.44,605.4518006,710.53,642.6142266,1.105686694,0,1,36,16,1,3
65089289,30000,27437.39921,30000,27437.39921,0.2899,989.14,904.647635,969.99,887.1334285,1.093398094,12,1,36,10,1,4
65097549,8000,7559.280303,8000,7559.280303,0.2899,263.78,249.2483698,509.69,481.6111972,1.058301806,11,1,36,36,1,2
65097564,15000,14173.65057,15000,14173.65057,0.2899,1372.97,1297.333135,968.28,914.9374915,1.058301806,11,1,36,36,0,1
65098277,20000,18898.20076,20000,18898.20076,0.2899,645.25,609.7032019,634.15,599.2147005,1.058301806,11,1,36,8,1,4
65098550,5000,4724.550189,5000,4724.550189,0.1899,183.26,173.1642135,361.24,341.3393021,1.058301806,11,1,60,23,1,4
65099352,24000,22677.84091,24000,22677.84091,0.2899,722.76,682.943179,1431.33,1352.478084,1.058301806,11,1,36,1,1,4
65107570,10000,9449.100379,10000,9449.100379,0.2899,322.63,304.8563255,634.16,599.2241496,1.058301806,11,1,36,8,0,2
65108147,5500,5197.005208,5500,5197.005208,0.2899,180.04,170.1216032,363.43,343.4086551,1.058301806,11,1,36,9,1,1
65108699,35000,33071.85133,14750,13937.42306,0.1849,378.5,357.6484493,741.85,700.9815116,1.058301806,11,1,60,22,1,3
65109075,25000,23622.75095,25000,23622.75095,0.1655,615.29,581.3936972,1207.59,1141.063913,1.058301806,11,1,60,17,1,3
65117924,35000,33071.85133,14000,13228.74053,0.1318,472.94,446.8857533,935.63,884.0861787,1.058301806,11,1,36,13,1,2
65118439,16000,14470.64533,16000,14470.64533,0.2899,481.84,435.7834841,954.22,863.0111991,1.105686694,0,1,36,1,0,2
65118639,28000,26457.48106,28000,26457.48106,0.2899,903.35,853.5844827,1775.62,1677.801161,1.058301806,11,1,36,8,1,1
65128315,11200,10582.99242,11200,10582.99242,0.2899,366.63,346.4323672,719.58,679.938365,1.058301806,11,1,36,9,1,1
65128519,30000,28347.30114,30000,28347.30114,0.2899,942.59,890.6627526,1864.73,1762.002095,1.058301806,11,1,36,6,1,2
65128530,12425,11740.50722,12425,11740.50722,0.2199,1372.97,1297.333135,12923.66,12211.69606,1.058301806,11,1,60,26,1,1
65128884,10200,9638.082386,10200,9638.082386,0.2899,320.48,302.8247689,631.69,596.8902218,1.058301806,11,1,36,6,1,2
65129548,3000,2834.730114,3000,2834.730114,0.2899,98.21,92.79961482,194.59,183.8700443,1.058301806,11,1,36,9,1,2
65130022,14000,13228.74053,14000,13228.74053,0.2899,451.68,426.7969659,895.59,846.2519808,1.058301806,11,1,36,8,1,0
65139746,6000,5669.460227,6000,5669.460227,0.2899,197.83,186.9315528,388,366.6250947,1.058301806,11,1,36,10,1,1
65141053,20125,19016.31451,20125,19016.31451,0.1318,459.77,434.4412881,890.07,841.0360774,1.058301806,11,1,60,13,1,2
65141459,25750,24331.43347,25750,24331.43347,0.1318,588.27,555.862228,1181.15,1116.080491,1.058301806,11,1,60,15,0,2
65149643,20000,18898.20076,20000,18898.20076,0.2899,625.72,591.2491089,1238.29,1170.072651,1.058301806,11,1,36,5,1,2
65149703,3000,2834.730114,3000,2834.730114,0.2899,98.92,93.47050095,194.97,184.2291101,1.058301806,11,1,36,10,1,1
65150088,16000,15118.56061,16000,15118.56061,0.2899,500.58,473.0030668,987.13,932.7490457,1.058301806,11,1,36,5,1,2
65150640,20000,18898.20076,20000,18898.20076,0.2899,461.96,436.5106411,446.77,422.1574576,1.058301806,11,1,60,14,1,4
65150673,8000,7559.280303,8000,7559.280303,0.1757,287.5,271.6616359,559.38,528.563777,1.058301806,11,1,36,19,1,0
65151475,16100,15213.05161,16100,15213.05161,0.2899,527.02,497.9864882,1049.12,991.3240189,1.058301806,11,0,36,9,1,4
65159456,2000,1889.820076,2000,1889.820076,0.1757,71.88,67.92013352,140.83,133.0716806,1.058301806,11,1,36,19,0,2
65159786,6750,6173.414821,6750,6173.414821,0.2899,203.28,185.915817,201.28,184.0866571,1.093398094,12,1,36,1,1,4
65160442,25000,23622.75095,1000,944.9100379,0.1541,600.15,567.0877592,1178.9,1113.954444,1.058301806,11,1,60,16,0,2
65160457,6000,5669.460227,6000,5669.460227,0.2899,193.58,182.9156851,186.92,176.6225843,1.058301806,11,1,36,8,1,2
65169237,28000,26457.48106,28000,26457.48106,0.2899,594.78,562.0135923,1158.48,1094.659381,1.058301806,11,1,60,8,1,1
65169331,25000,23622.75095,25000,23622.75095,0.2899,818.35,773.2671295,1606.17,1517.686156,1.058301806,11,1,36,9,0,2
65169416,35000,33071.85133,35000,33071.85133,0.1367,808.42,763.8841728,1458.75,1378.387518,1.058301806,11,1,60,14,1,1
65170559,21000,19843.1108,1000,944.9100379,0.1541,504.12,476.3480483,468.16,442.3690833,1.058301806,11,1,60,16,1,3
65170918,17000,16063.47064,17000,16063.47064,0.2899,534.14,504.7142476,1052.83,994.8296352,1.058301806,11,1,36,6,1,1
65170962,10000,9449.100379,10000,9449.100379,0.2899,301.15,284.5596579,599.34,566.3223821,1.058301806,11,1,36,1,1,2
65171404,15000,14173.65057,15000,14173.65057,0.1786,541.24,511.4231089,41913.62,39604.60026,1.058301806,11,1,36,20,1,2
65180054,12000,11338.92045,12000,11338.92045,0.2899,377.04,356.2688807,41913.62,39604.60026,1.058301806,11,1,36,6,0,1
65180187,35000,33071.85133,16000,15118.56061,0.2899,481.84,455.2954526,954.22,901.6520563,1.058301806,11,1,36,1,0,2
65180708,25000,23622.75095,25000,23622.75095,0.2899,521.03,492.326477,1016.59,960.5860954,1.058301806,11,1,60,7,1,4
65181203,10000,9449.100379,10000,9449.100379,0.2899,1372.97,1297.333135,617.48,583.4630502,1.058301806,11,1,36,12,1,1
65189799,14400,13606.70455,14400,13606.70455,0.2899,471.37,445.4022445,933.95,882.4987299,1.058301806,11,1,36,9,1,4
65191449,18000,17008.38068,18000,17008.38068,0.1786,649.48,613.7001714,631.62,596.8240781,1.058301806,11,1,36,20,1,1
65199373,25000,22610.38333,25000,22610.38333,0.2899,531.06,480.2988068,1034.37,935.5000881,1.105686694,0,1,60,8,0,2
65199606,16000,15118.56061,16000,15118.56061,0.2899,356.32,336.6903447,691.22,653.1407164,1.058301806,11,1,60,11,0,3
65200899,35000,33071.85133,16150,15260.29711,0.1655,397.48,375.5828418,367.78,347.5190137,1.058301806,11,1,60,17,0,4
65209160,16800,15874.48864,16800,15874.48864,0.2899,535.57,506.065469,1002.66,947.4234986,1.058301806,11,0,36,7,0,2
65220177,3800,3590.658144,3800,3590.658144,0.2899,124.39,117.5373596,244.14,230.6903366,1.058301806,11,1,36,9,1,1
65220205,31075,29363.07943,31075,29363.07943,0.2199,858.09,810.8178544,1678.22,1585.766924,1.058301806,11,1,60,26,0,2
65231401,20000,18088.30666,20000,18088.30666,0.2899,434.75,393.1945661,422.54,382.1516548,1.105686694,0,1,60,9,0,1
65251544,12000,11338.92045,12000,11338.92045,0.2899,387.15,365.8219212,767.64,725.3507415,1.058301806,11,1,36,8,1,1
65251724,5000,4724.550189,5000,4724.550189,0.2899,167.49,158.2629822,41913.62,39604.60026,1.058301806,11,1,36,12,1,2
65251925,7500,7086.825284,7500,7086.825284,0.2899,239.1,225.9279901,235.28,222.3184337,1.058301806,11,1,36,7,0,1
65252805,25000,22864.49934,25000,22864.49934,0.2899,563.6,515.4572731,546.11,499.4612693,1.093398094,12,1,60,12,1,4
65261272,12575,11882.24373,12575,11882.24373,0.2199,347.24,328.1105615,331.88,313.5967434,1.058301806,11,1,60,26,1,1
65261309,12800,12094.84848,1000,944.9100379,0.1367,295.65,279.3626527,581.58,549.5407798,1.058301806,11,1,60,14,1,1
65261413,20000,18898.20076,20000,18898.20076,0.1433,468.8,442.9738257,41913.62,39604.60026,1.058301806,11,1,60,15,0,4
65261912,11825,11173.5612,11825,11173.5612,0.1433,406.05,383.6807209,793.27,749.5687857,1.058301806,11,1,36,15,1,1
65262798,8950,8094.517231,8950,8094.517231,0.1655,317.1,286.7901021,308.87,279.3467639,1.105686694,0,1,36,17,1,4
65271185,25500,24095.20597,25500,24095.20597,0.2899,1372.97,1297.333135,1009.06,953.4709228,1.058301806,11,1,60,5,0,1
65271195,15000,14173.65057,15000,14173.65057,0.1849,384.92,363.7147718,754.43,712.8684799,1.058301806,11,1,60,22,1,1
65271965,35000,33071.85133,1000,944.9100379,0.2899,1145.69,1082.573981,2270.01,2144.955235,1.058301806,11,1,36,9,1,1
65272262,10000,9449.100379,10000,9449.100379,0.2899,318.79,301.227871,344.26,325.2947296,1.058301806,11,1,36,7,1,1
65272679,20700,19559.63778,20700,19559.63778,0.1367,1372.97,1297.333135,940.52,888.7067888,1.058301806,11,1,60,14,0,3
65272705,28000,26457.48106,28000,26457.48106,0.1849,718.51,678.9273113,776.03,733.2785367,1.058301806,11,1,60,22,0,1
65283132,21000,19843.1108,21000,19843.1108,0.2899,467.67,441.9060774,453.61,428.6206423,1.058301806,11,1,60,11,1,4
65283749,11200,10243.2957,11200,10243.2957,0.2899,352.94,322.7918558,0,0,1.093398094,12,1,36,6,0,2
65284242,25000,22864.49934,25000,22864.49934,0.2899,837.43,765.8967072,802.46,733.9138455,1.093398094,12,1,36,12,1,4
65284792,18000,17008.38068,1000,944.9100379,0.1318,608.06,574.5619976,654.19,618.1506977,1.058301806,11,1,36,13,1,2
65292749,3250,3070.957623,3250,3070.957623,0.2899,108.87,102.8723558,215.47,203.5997659,1.058301806,11,1,60,12,1,4
65292935,3250,3070.957623,3250,3070.957623,0.1757,1372.97,1297.333135,230.43,217.73562,1.058301806,11,1,36,19,1,2
65293114,10000,9449.100379,1000,944.9100379,0.1541,240.06,226.8351037,471.56,445.5817775,1.058301806,11,1,60,16,1,3
65293380,14000,12804.11963,14000,12804.11963,0.2899,441.17,403.4852469,434.65,397.5221855,1.093398094,12,1,36,6,1,1
65294729,8000,7235.322665,8000,7235.322665,0.2899,255.04,230.6620866,501.93,453.9531881,1.105686694,0,1,36,7,1,1
65303047,7000,6614.370265,1000,944.9100379,0.2899,230.8,218.0852367,457.13,431.9467256,1.058301806,11,1,36,10,1,4
65303967,14000,13228.74053,14000,13228.74053,0.1433,328.16,310.081678,317.01,299.5459311,1.058301806,11,0,60,15,0,3
65304079,15000,14173.65057,15000,14173.65057,0.2899,312.62,295.397776,304.98,288.1786633,1.058301806,11,1,60,7,1,1
65304811,6000,5487.479841,6000,5487.479841,0.2899,209.2,191.3301305,0,0,1.093398094,12,1,36,16,1,1
65305085,4800,4535.568182,4800,4535.568182,0.2899,157.13,148.4737142,311.33,294.1788421,1.058301806,11,1,36,9,1,1
65305177,8625,8149.849077,8625,8149.849077,0.2899,282.34,266.7859001,41913.62,39604.60026,1.058301806,11,1,36,9,1,3
65305258,18000,17008.38068,18000,17008.38068,0.2899,598.29,565.3302266,41913.62,39604.60026,1.058301806,11,1,36,11,0,3
65305278,35000,32010.29907,35000,32010.29907,0.1699,1247.68,1141.103141,1214.64,1110.885419,1.093398094,12,1,36,20,1,1
65313438,9500,8976.64536,9500,8976.64536,0.2899,294.47,278.2476588,286.81,271.009648,1.058301806,11,1,36,5,1,3
65313458,8000,7559.280303,8000,7559.280303,0.1541,278.94,263.573206,551.03,520.6737782,1.058301806,11,1,36,20,1,4
65314060,25000,23622.75095,1000,944.9100379,0.1433,586,553.7172822,1152.1,1088.630855,1.058301806,11,1,60,15,0,3
65314150,34000,32126.94129,34000,32126.94129,0.1433,796.95,753.0460547,1566.83,1480.513395,1.058301806,11,0,60,15,1,2
65322671,4200,3968.622159,4200,3968.622159,0.1367,142.88,135.0087462,282.57,267.0032294,1.058301806,11,1,36,14,1,3
65323202,4200,3968.622159,4200,3968.622159,0.2099,158.22,149.5036662,311.54,294.3772732,1.058301806,11,0,36,25,1,2
65323305,1450,1370.119555,1450,1370.119555,0.2899,48.58,45.90372964,96.15,90.85310014,1.058301806,11,1,60,12,1,1
65323341,35000,33071.85133,10550,9968.800899,0.1655,259.65,245.3458913,509.6,481.5261553,1.058301806,11,1,60,17,1,2
65323462,12000,11338.92045,12000,11338.92045,0.2899,382.55,361.475335,376.44,355.7019347,1.058301806,11,1,36,7,0,4
65323847,30000,28347.30114,30000,28347.30114,0.1786,759.52,717.678072,1489.27,1407.226172,1.058301806,11,1,60,20,1,3
65324267,35000,33071.85133,13000,12283.83049,0.2899,391.5,369.9322798,779.16,736.2361051,1.058301806,11,1,36,1,1,1
65324674,4000,3779.640151,4000,3779.640151,0.2899,123.99,117.1593956,246.37,232.797486,1.058301806,11,1,36,4,1,2
65332148,24000,22677.84091,24000,22677.84091,0.1318,548.29,518.0847247,1079.01,1019.56738,1.058301806,11,1,60,13,1,2
65332713,20000,18898.20076,20000,18898.20076,0.2899,654.68,618.6137036,1297.15,1225.690056,1.058301806,11,1,36,10,1,2
65332738,10000,9449.100379,1000,944.9100379,0.2899,217.38,205.404544,528.65,499.5266915,1.058301806,11,1,60,9,0,4
65332908,3600,3401.676136,3600,3401.676136,0.2899,130.52,123.3296581,41913.62,39604.60026,1.058301806,11,1,36,21,1,2
65333697,13000,12283.83049,13000,12283.83049,0.2899,414.43,391.599067,822.24,776.9428295,1.058301806,11,1,36,7,1,3
